"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    
          0,           0,         135,      -8.147079632,      -7.860088406,      -8.450884102,      -8.617570846
          0,           0,         136,      -8.187898271,      -7.903507392,      -8.507904008,      -8.660549738
          0,           0,         137,      -8.224976163,      -7.941430073,      -8.560779329,      -8.697700995
          0,           0,         138,       -8.25767429,      -7.973443889,      -8.606442881,      -8.728485016
          0,           0,         139,      -8.285789079,      -7.999892737,      -8.642538868,      -8.753209871
          0,           0,         140,       -8.30952842,      -8.021669945,      -8.668277636,      -8.772814037
          0,           0,         141,      -8.329356097,      -8.039867086,      -8.684555969,      -8.788480495
          0,           0,         142,       -8.34574346,      -8.055419934,      -8.693231253,      -8.801281943
          0,           0,         143,      -8.358897565,      -8.068842096,      -8.696315268,      -8.812155856
          0,           0,         144,       -8.36885497,      -8.080306577,      -8.696867476,      -8.823235243
          0,           0,         145,      -8.377606385,      -8.091273505,      -8.703269335,      -8.841284106
          0,           0,         146,      -8.388954613,       -8.10450457,      -8.720254544,      -8.867112181
          0,           0,         147,      -8.404426609,      -8.120917416,      -8.741372216,      -8.893322275
          0,           0,         148,      -8.425293944,      -8.141435119,      -8.762449879,      -8.917158652
          0,           0,         149,      -8.450628447,      -8.165542387,      -8.782301273,      -8.938617147
          0,           0,         150,      -8.477996151,      -8.191586012,      -8.803354102,      -8.959672182
          0,           0,         151,      -8.504893171,      -8.217615039,      -8.827245944,      -8.980406675
          0,           0,         152,      -8.530111797,      -8.242476231,      -8.852173897,      -9.000462112
          0,           0,         153,      -8.553340789,      -8.265933979,      -8.876322604,      -9.020613957
          0,           0,         154,      -8.574669021,      -8.288184813,      -8.899859022,      -9.041658374
          0,           0,         155,       -8.59471748,      -8.309697775,      -8.923105892,      -9.063654393
          0,           0,         156,      -8.614449644,      -8.331169157,      -8.945841181,      -9.086438081
          0,           0,         157,      -8.634796543,      -8.353406035,      -8.968142582,      -9.110186205
          0,           0,         158,      -8.656509587,      -8.377204839,      -8.990644171,      -9.135401231
          0,           0,         159,      -8.680178481,      -8.403275318,       -9.01411783,      -9.162657284
          0,           0,         160,      -8.706251127,      -8.432208701,      -9.039186277,      -9.192455384
          0,           0,         161,      -8.735022811,      -8.464470357,      -9.066333007,      -9.225204179
          0,           0,         162,      -8.766614498,      -8.500395859,      -9.096000985,      -9.261231176
          0,           0,         163,      -8.800946043,      -8.540173298,      -9.128634821,      -9.300774087
          0,           0,         164,      -8.837694913,      -8.583794908,      -9.164627189,      -9.343931382
          0,           0,         165,      -8.876213048,      -8.630941149,      -9.204094974,      -9.390456505
          0,           0,         166,      -8.915383252,      -8.680740395,      -9.246300148,      -9.439062277
          0,           0,         167,      -8.953691868,      -8.731583651,      -9.289753319,      -9.487045411
          0,           0,         168,      -8.989833256,      -8.781370702,      -9.334318168,      -9.533106597
          0,           0,         169,       -9.02289152,      -8.827578463,      -9.379522046,      -9.577069396
          0,           0,         170,      -9.052136996,      -8.867431947,      -9.422962383,      -9.616987462
          0,           0,         171,      -9.077213535,      -8.898734532,      -9.462386334,      -9.650257703
          0,           0,         172,      -9.098351184,      -8.920884027,      -9.496366431,        -9.6754005
          0,           0,         173,      -9.116244018,       -8.93506663,       -9.52366497,      -9.692534397
          0,           0,         174,      -9.131776735,      -8.943513826,      -9.543970294,      -9.703097221
          0,           0,         175,      -9.145797493,      -8.948626256,      -9.558256554,      -9.709318853
          0,           0,         176,      -9.159011689,      -8.952433755,      -9.567997844,       -9.71344779
          0,           0,         177,      -9.171969494,      -8.956411368,      -9.574677051,      -9.717205165
          0,           0,         178,      -9.185078465,      -8.961515818,      -9.579710764,      -9.721717207
          0,           0,         179,      -9.198605863,      -8.968285002,       -9.58437111,       -9.72764364
          0,           0,         180,      -9.212683957,      -8.976933707,      -9.589668609,      -9.735299084
          0,           0,         181,      -9.227329252,      -8.987440742,      -9.596285329,      -9.744753386
          0,           0,         182,      -9.242473613,      -8.999627739,      -9.604588566,      -9.755912632
          0,           0,         183,      -9.258001826,      -9.013226728,      -9.614696698,      -9.768577978
          0,           0,         184,      -9.273788684,      -9.027934978,      -9.626554256,       -9.78248983
          0,           0,         185,      -9.289729308,      -9.043457378,      -9.639992371,      -9.797365679
          0,           0,         186,      -9.305758864,      -9.059536963,      -9.654771658,      -9.812933605
          0,           0,         187,      -9.321860247,      -9.075973592,       -9.67061395,      -9.828958687
          0,           0,         188,       -9.33806038,      -9.092630616,      -9.687229392,      -9.845258959
          0,           0,         189,      -9.354417682,      -9.109430417,      -9.704341136,      -9.861709489
          0,           0,         190,      -9.371004612,        -9.1263414,      -9.721705996,      -9.878236205
          0,           0,         191,      -9.387889426,       -9.14336035,      -9.739128478,       -9.89480346
          0,           0,         192,      -9.405120616,      -9.160494437,       -9.75646686,      -9.911400062
          0,           0,         193,      -9.422716189,      -9.177746432,      -9.773632091,      -9.928027392
          0,           0,         194,      -9.440658682,      -9.195105375,      -9.790581704,      -9.944691442
          0,           0,         195,      -9.458895815,      -9.212543454,      -9.807311625,      -9.961399128
          0,           0,         196,      -9.477346104,      -9.230018644,      -9.823848398,       -9.97815827
          0,           0,         197,      -9.495908435,      -9.247481752,      -9.840243357,      -9.994980167
          0,           0,         198,      -9.514474339,      -9.264885977,      -9.856569093,      -10.01188345
          0,           0,         199,      -9.532941496,      -9.282196886,      -9.872917593,      -10.02889783
          0,           0,         200,       -9.55122671,       -9.29940082,      -9.889398985,       -10.0460666
          0,           0,         201,      -9.569276624,      -9.316510204,      -9.906139863,        -10.063447
          0,           0,         202,       -9.58707465,       -9.33356494,      -9.923280475,      -10.08110824
          0,           0,         203,      -9.604643235,      -9.350629925,      -9.940970442,      -10.09912739
          0,           0,         204,      -9.622041354,      -9.367789441,      -9.959362992,      -10.11758381
          0,           0,         205,      -9.639357908,      -9.385139615,      -9.978607893,      -10.13655294
          0,           0,         206,      -9.656702246,      -9.402780236,      -9.998843293,      -10.15610029
          0,           0,         207,      -9.674193196,      -9.420806954,      -10.02018666,      -10.17627614
          0,           0,         208,       -9.69194794,      -9.439304533,      -10.04272497,       -10.1971112
          0,           0,         209,      -9.710071703,      -9.458341354,      -10.06650406,       -10.2186132
          0,           0,         210,      -9.728648896,      -9.477965016,      -10.09151731,      -10.24076409
          0,           0,         211,       -9.74773602,      -9.498198589,      -10.11769354,      -10.26351729
          0,           0,         212,      -9.767356217,      -9.519036958,       -10.1448847,      -10.28679447
          0,           0,         213,       -9.78749516,      -9.540442677,      -10.17285466,      -10.31048145
          0,           0,         214,      -9.808097656,      -9.562340839,      -10.20127187,      -10.33442313
          0,           0,         215,       -9.82906449,      -9.584612661,      -10.22970949,      -10.35841863
          0,           0,         216,      -9.850249678,      -9.607087909,      -10.25765753,      -10.38221822
          0,           0,         217,      -9.871460154,      -9.629537629,      -10.28455364,      -10.40552745
          0,           0,         218,      -9.892464474,      -9.651672747,      -10.30984996,       -10.4280364
          0,           0,         219,      -9.913036645,      -9.673172286,      -10.33317261,      -10.44955294
          0,           0,         220,      -9.933171706,      -9.693874802,      -10.35475147,      -10.47064397
          0,           0,         221,      -9.953920931,      -9.714690089,       -10.3754936,       -10.4947159
          0,           0,         222,      -9.974945796,      -9.735757114,      -10.38899554,      -10.51700453
          0,           0,         223,      -9.992470915,      -9.753151701,      -10.39410158,      -10.52508586
          0,           0,         224,      -10.00719247,      -9.767195336,      -10.39835894,      -10.53185439
          0,           0,         225,      -10.01806162,      -9.776645684,      -10.40523748,      -10.53895531
          0,           0,         226,       -10.0252549,      -9.781238412,      -10.41068247,      -10.54242962
          0,           0,         227,      -10.03015647,      -9.782517596,      -10.41215869,      -10.54358388
          0,           0,         228,      -10.03374338,      -9.781813095,      -10.41024157,      -10.54360309
          0,           0,         229,       -10.0366364,      -9.779968187,      -10.40651445,      -10.54236166
          0,           0,         230,      -10.03935566,      -9.777685607,      -10.40291535,      -10.54031134
          0,           0,         231,      -10.04230495,      -9.775537467,      -10.40049011,      -10.53826125
          0,           0,         232,      -10.04580181,      -9.773957843,      -10.39938557,      -10.53678338
          0,           0,         233,      -10.05011482,      -9.773306177,      -10.39955689,      -10.53623985
          0,           0,         234,      -10.05547493,       -9.77390178,      -10.40106875,      -10.53692765
          0,           0,         235,      -10.06208226,       -9.77602642,       -10.4040443,       -10.5391198
          0,           0,         236,      -10.07011105,      -9.779920864,      -10.40859019,      -10.54306435
          0,           0,         237,      -10.07971355,      -9.785785223,      -10.41479353,      -10.54897648
          0,           0,         238,      -10.09102435,      -9.793783688,      -10.42274754,      -10.55703226
          0,           0,         239,      -10.10416317,      -9.804051431,      -10.43256449,      -10.56736898
          0,           0,         240,      -10.11923436,      -9.816701519,       -10.4443688,      -10.58009174
          0,           0,         241,      -10.13632334,      -9.831830607,       -10.4582814,      -10.59528257
          0,           0,         242,      -10.15549145,      -9.849522754,      -10.47440681,      -10.61300887
          0,           0,         243,      -10.17677025,      -9.869850901,      -10.49282781,      -10.63332932
          0,           0,         244,      -10.20015554,       -9.89287553,      -10.51360591,      -10.65629617
          0,           0,         245,      -10.22560006,       -9.91863989,      -10.53678372,        -10.681953
          0,           0,         246,      -10.25300384,      -9.947160857,      -10.56238551,      -10.71032716
          0,           0,         247,       -10.2822013,      -9.978413888,      -10.59041351,      -10.74141599
          0,           0,         248,      -10.31294424,      -10.01230966,      -10.62083745,       -10.7751649
          0,           0,         249,      -10.34488152,      -10.04865911,      -10.65357502,      -10.81143448
          0,           0,         250,      -10.37753756,      -10.08712318,      -10.68845983,      -10.84995273
          0,           0,         251,        -10.410295,      -10.12714437,      -10.72519954,      -10.89025081
          0,           0,         252,      -10.44239792,      -10.16786756,      -10.76336391,       -10.9316056
          0,           0,         253,      -10.47303667,      -10.20810784,      -10.80256981,      -10.97312224
          0,           0,         254,      -10.50167424,      -10.24657227,      -10.84314125,      -11.01435887
          0,           0,         255,      -10.52836023,      -10.28229681,      -10.88466357,       -11.0552072
          0,           0,         256,      -10.55125381,      -10.31253831,      -10.91706868,      -11.08675149
          0,           0,         257,      -10.56780377,      -10.33382703,      -10.93816688,      -11.10440867
          0,           0,         258,      -10.57809572,      -10.34540276,      -10.95338782,      -11.11460499
          0,           0,         259,      -10.58266486,      -10.34759718,      -10.96314063,      -11.11801058
          0,           0,         260,      -10.58328595,      -10.34271282,      -10.96659469,      -11.11483794
          0,           0,         261,      -10.58207722,      -10.33403788,      -10.96439444,      -11.10782184
          0,           0,         262,       -10.5804179,      -10.32410722,       -10.9578818,       -11.0989956
          0,           0,         263,       -10.5791451,      -10.31451373,      -10.94927906,      -11.08960543
          0,           0,         264,      -10.57880433,      -10.30623545,      -10.94089797,      -11.08087323
          0,           0,         265,      -10.57971153,       -10.2998115,      -10.93401673,      -11.07368923
          0,           0,         266,      -10.58205995,      -10.29551738,      -10.92904259,      -11.06850391
          0,           0,         267,       -10.5859938,      -10.29351048,      -10.92607864,      -11.06554662
          0,           0,         268,      -10.59162332,       -10.2938897,      -10.92520172,      -11.06495856
          0,           0,         269,      -10.59902517,      -10.29671105,      -10.92649414,      -11.06682555
          0,           0,         270,      -10.60824657,       -10.3019972,      -10.93001177,      -11.07119696
          0,           0,         271,      -10.61931409,      -10.30974905,      -10.93577831,      -11.07810196
          0,           0,         272,      -10.63224322,      -10.31995609,      -10.94380469,      -11.08755562
          0,           0,         273,      -10.64704488,      -10.33260404,      -10.95410687,      -11.09956018
          0,           0,         274,      -10.66372764,      -10.34767999,       -10.9667083,      -11.11410812
          0,           0,         275,      -10.68229621,      -10.36517582,      -10.98163167,      -11.13118792
          0,           0,         276,      -10.70274774,      -10.38508974,       -10.9988898,       -11.1507901
          0,           0,         277,      -10.72506678,      -10.40742564,      -11.01848125,      -11.17291104
          0,           0,         278,       -10.7492193,      -10.43218985,      -11.04039113,       -11.1975537
          0,           0,         279,      -10.77514532,       -10.4593848,      -11.06459411,      -11.22472447
          0,           0,         280,      -10.80274983,      -10.48899906,      -11.09105654,       -11.2544255
          0,           0,         281,      -10.83189138,      -10.52099269,      -11.11973547,      -11.28664214
          0,           0,         282,       -10.8623684,      -10.55527638,      -11.15057267,      -11.32132374
          0,           0,         283,      -10.89390337,      -10.59168202,      -11.18348195,      -11.35835552
          0,           0,         284,      -10.92612578,      -10.62992209,       -11.2183258,       -11.3975172
          0,           0,         285,      -10.95855424,      -10.66953522,       -11.2548737,      -11.43842224
          0,           0,         286,      -10.99058056,      -10.70981685,      -11.29273547,       -11.4804321
          0,           0,         287,      -11.02147273,      -10.74974578,      -11.33128889,      -11.52255434
          0,           0,         288,      -11.05043132,      -10.78795101,      -11.36967478,      -11.56337769
          0,           0,         289,      -11.07671357,      -10.82279993,      -11.40691799,      -11.60116709
          0,           0,         290,      -11.09982593,      -10.85269246,      -11.44220013,       -11.6342913
          0,           0,         291,      -11.11986568,      -10.87665729,      -11.47536574,      -11.66219345
          0,           0,         292,      -11.13782574,       -10.8950554,      -11.50636433,      -11.68591438
          0,           0,         293,      -11.15398964,      -10.90839549,      -11.53080902,      -11.70290366
          0,           0,         294,      -11.16715619,      -10.91628348,      -11.54474147,      -11.70875113
          0,           0,         295,      -11.17679318,      -10.91911808,      -11.54970593,       -11.7061193
          0,           0,         296,      -11.18307054,      -10.91787111,      -11.55091048,      -11.70060828
          0,           0,         297,      -11.18652264,      -10.91364923,       -11.5515026,       -11.6941711
          0,           0,         298,      -11.18840591,      -10.90805533,      -11.55086783,       -11.6873812
          0,           0,         299,      -11.19003413,      -10.90272863,      -11.54848821,      -11.68145377
          0,           0,         300,      -11.19229687,      -10.89877041,      -11.54491386,      -11.67712294
          0,           0,         301,      -11.19574427,      -10.89677341,      -11.54141708,      -11.67462101
          0,           0,         302,      -11.20068495,      -10.89702034,      -11.53935614,      -11.67416177
          0,           0,         303,      -11.20728268,      -10.89962467,       -11.5394645,      -11.67594498
          0,           0,         304,      -11.21562844,      -10.90461308,      -11.54187948,      -11.68005626
          0,           0,         305,      -11.22576219,      -10.91197052,      -11.54654746,      -11.68649328
          0,           0,         306,      -11.23768293,      -10.92166293,      -11.55343692,      -11.69523069
          0,           0,         307,      -11.25136488,      -10.93364906,      -11.56253834,      -11.70625675
          0,           0,         308,       -11.2667728,      -10.94788588,      -11.57383115,      -11.71957878
          0,           0,         309,      -11.28387332,      -10.96433072,      -11.58728967,      -11.73521124
          0,           0,         310,      -11.30264194,       -10.9829425,      -11.60290361,      -11.75316126
          0,           0,         311,      -11.32306538,      -11.00368291,      -11.62068546,      -11.77342103
          0,           0,         312,      -11.34513861,      -11.02651732,      -11.64066139,      -11.79596765
          0,           0,         313,      -11.36885772,      -11.05141454,      -11.66285643,      -11.82076696
          0,           0,         314,      -11.39421059,      -11.07834463,      -11.68728355,      -11.84777763
          0,           0,         315,      -11.42116689,      -11.10727402,      -11.71393789,       -11.8769526
          0,           0,         316,      -11.44966808,      -11.13815711,      -11.74279659,      -11.90823708
          0,           0,         317,      -11.47961756,      -11.17092403,      -11.77381911,      -11.94156066
          0,           0,         318,      -11.51086995,      -11.20546326,      -11.80694419,      -11.97682238
          0,           0,         319,      -11.54321871,      -11.24159875,      -11.84207992,      -12.01386739
          0,           0,         320,      -11.57638068,      -11.27905985,      -11.87908074,       -12.0524522
          0,           0,         321,      -11.60997855,      -11.31744443,      -11.91770708,      -12.09219855
          0,           0,         322,      -11.64352476,       -11.3561764,      -11.95756617,      -12.13253346
          0,           0,         323,      -11.67641796,      -11.39446765,      -11.99805081,      -12.17262687
          0,           0,         324,       -11.7079642,      -11.43130768,      -12.03830973,      -12.21135791
          0,           0,         325,      -11.73742364,      -11.46551191,       -12.0772557,      -12.24735967
          0,           0,         326,      -11.76407932,      -11.49584762,      -12.11360619,      -12.27917353
          0,           0,         327,      -11.78732812,      -11.52123229,      -12.14603213,      -12.30554966
          0,           0,         328,      -11.80684793,      -11.54101442,      -12.17375168,      -12.32617986
          0,           0,         329,      -11.82335126,      -11.55574622,      -12.19870313,      -12.34435654
          0,           0,         330,      -11.83991291,      -11.56862417,       -12.2243615,      -12.36706838
          0,           0,         331,      -11.85582327,      -11.57960553,      -12.23935248,      -12.38029317
          0,           0,         332,      -11.87044866,      -11.58850787,      -12.24404983,      -12.38143289
          0,           0,         333,      -11.88308127,      -11.59522272,      -12.24077263,      -12.37711451
          0,           0,         334,      -11.89283862,      -11.59971743,      -12.24090933,      -12.37612879
          0,           0,         335,      -11.89907199,      -11.60156728,      -12.24520792,      -12.37572774
          0,           0,         336,       -11.9032495,      -11.60195454,      -12.24874443,      -12.37491761
